3.3715244111931173,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371524411193117,3.371544137957766
4.240910862712826,4.240911089302648,4.240911769072112,4.240912674970995,4.240913882222093,4.240915390313615,4.240917198610768,4.240919306355652,4.240921712667133,4.240924416540703,4.240927416848316,4.240930712338196,4.240934301634634,4.240938183237751,4.240942355523264,4.240946816742214,4.24095156502067,4.240956598359424,4.240961914633667,4.240967511592625,4.240724022460035
4.47098829144382,4.470988318735541,4.470988400610705,4.470988509341462,4.470988653734139,4.470988833303957,4.470989047449585,4.470989295453047,4.470989576479758,4.470989889578189,4.470990233679829,4.470990607598974,4.470991010032626,4.470991439560216,4.47099189464329,4.470992373625438,4.470992874731972,4.470993396069577,4.470993935626072,4.470994491270153,4.467549857340299
4.648644765809203,4.648644639027832,4.6486442586837216,4.648643751137571,4.648643073848417,4.648642226348665,4.648641208058294,4.648640018284872,4.648638656223406,4.648637120956192,4.64863541145266,4.648633526569297,4.648631465049434,4.648629225522944,4.648626806506238,4.648624206401878,4.648621423498369,4.648618455969947,4.648615301876218,4.648611959161933,4.64598526810532
4.785817498684471,4.785817252556966,4.785816514174455,4.785815529253879,4.7858142154791565,4.785812572393912,4.7858105994322235,4.785808295918432,4.785805661066999,4.785802693982434,4.785799393659194,4.785795758981465,4.785791788722991,4.78578748154696,4.785782836005755,4.785777850540687,4.78577252348191,4.785766853047984,4.785760837345758,4.785754474369996,4.781992283408305
4.891724968175437,4.891724629539908,4.891723613633324,4.891722258687597,4.891720451555034,4.891718191786988,4.891715478826964,4.891712312010477,4.8917086905651495,4.891704613610438,4.891700080157515,4.891695089109238,4.891689639259754,4.891683729294638,4.891677357790367,4.891670523214425,4.891663223924754,4.891655458169828,4.891647224088138,4.891638519708036,4.886665784029665
4.973479907943513,4.973479497608002,4.973478266601472,4.973476624860359,4.973474435340289,4.973471697597681,4.973468411082397,4.973464575137736,4.973460189000148,4.973455251799266,4.9734497625577,4.973443720190851,4.9734371235069785,4.97342997120667,4.973422261882987,4.9734139940210005,4.973405165997774,4.973395776081929,4.973385822433589,4.97337530310399,4.969079317044217
5.036579514266161,5.036579048366042,5.036577650665688,5.036575786669368,5.036573300813245,5.036570192657322,5.036566461655888,5.036562107157437,5.036557128404571,5.0365515245338734,5.036545294575765,5.036538437454403,5.036530951987488,5.036522836886099,5.036514090754534,5.036504712090058,5.036494699282709,5.0364840506150745,5.036472764262022,5.0364608382904406,5.035162998144964
5.085309878996889,5.0853093700325065,5.0853078431393595,5.08530580688817,5.085303091361841,5.085299696122817,5.085295620628435,5.08529086423086,5.0852854261768705,5.085279305607876,5.085272501559717,5.085265012962542,5.08525683864067,5.085247977312381,5.085238427589764,5.0852281879784655,5.085217256877603,5.085205632579292,5.085193313268661,5.085180297023425,5.081050783885202
5.122896423585838,5.1228958813025605,5.122894254452726,5.122892084927527,5.122889191704602,5.122885574348101,5.122881232317524,5.122876164967543,5.122870371547962,5.122863851203541,5.12285660297395,5.122848625793554,5.122839918491299,5.12283047979055,5.122820308308851,5.12280940255781,5.122797760942779,5.1227853817627516,5.122772263209979,5.122758403369798,5.121528861873162
5.151936472273468,5.151935904177437,5.15193419988934,5.151931927114206,5.151928896226199,5.151925106790661,5.151920558268573,5.151915250016446,5.151909181286166,5.151902351224878,5.151894758874921,5.151886403173666,5.1518772829533095,5.151867396940825,5.151856743757571,5.151845321919342,5.1518331298359685,5.15182016581119,5.151806428042351,5.151791914620131,5.148223402613897
5.174315586010876,5.174314997959933,5.174313233807104,5.17431088121307,5.174307743900805,5.174303821436519,5.174299113282236,5.174293618795651,5.174287337230067,5.1742802677342725,5.174272409352424,5.174263761023878,5.174254321583078,5.174244089759351,5.174233064176765,5.174221243353885,5.174208625703572,5.174195209532784,5.1741809930422855,5.17416597432643,5.173623479931633
5.191620219297753,5.191619615787685,5.191617805257484,5.191615390827512,5.191612171067994,5.191608145545755,5.191603313723571,5.191597674959988,5.19159122850931,5.1915839735214915,5.191575909041998,5.191567034011606,5.191557347266332,5.191546847537242,5.191535533450268,5.191523403525991,5.191510456179399,5.191496689719792,5.191482102350349,5.191466692168033,5.188887962226709
5.204944343803337,5.204943728374939,5.204941882089748,5.204939419986824,5.204936136663938,5.204932031688323,5.204927104523262,5.204921354527979,5.204914780957526,5.204907382962707,5.204899159589924,5.204890109781051,5.204880232373263,5.204869526098921,5.204857989585309,5.204845621354507,5.20483241982313,5.204818383302139,5.204803509996566,5.204787798005267,5.204152444521786
5.21525403353386,5.215253408870293,5.215251534879592,5.215249035836229,5.215245703259836,5.215241536717919,5.21523653567416,5.215230699488198,5.2152240274156885,5.215216518607993,5.215208172112197,5.215198986870934,5.215188961722262,5.215178095399357,5.215166386530562,5.215153833638979,5.215140435142407,5.215126189352973,5.215111094476992,5.2150951486147195,5.213349461986156
