0.943,0.965,0.985,0.954,0.999
2.122645195719994e9,2.1076275627802773e9,1.954094885033183e9,2.062200911068665e9,1.4033681114031086e7
46072.17376812162,45908.905048805915,44205.14545879453,45411.46233131747,3746.155511191585
