0.943,0.965,0.985,0.954,0.999
0.813,0.909,0.947,0.853,0.999
2.122645195719994e9,2.1076275627802773e9,1.954094885033183e9,2.062200911068665e9,1.4033681114031086e7
1.1127694220086396e9,1.0578127159422592e9,9.910607311897683e8,1.07314984019802e9,1.1971485993193751e7
46072.17376812162,45908.905048805915,44205.14545879453,45411.46233131747,3746.155511191585
33358.1987224826,32524.032897878136,31481.11705752781,32758.96579866373,3459.983524988775
